Survey Year,UNITID,Institution Name,State CD,Classification Name,Classification Other,Sanction Code,Sanction Name,Male Undergraduates,Female Undergraduates,Total Undergraduates,Archery Men's Team Expenses,Archery Women's Team Expenses,Archery Coed Team Expenses,Archery Total Expenses,Badminton Men's Team Expenses,Badminton Women's Team Expenses,Badminton Coed Team Expenses,Badminton Total Expenses,Baseball Men's Team Expenses,Baseball Women's Team Expenses,Baseball Coed Team Expenses,Baseball Total Expenses,Basketball Men's Team Expenses,Basketball Women's Team Expenses,Basketball Coed Team Expenses,Basketball Total Expenses,Beach Volleyball Men's Team Expenses,Beach Volleyball Women's Team Expenses,Beach Volleyball Coed Team Expenses Expenses,Beach Volleyball Total Expenses,Bowling Men's Team Expenses,Bowling Women's Team Expenses,Bowling Coed Team Expenses,Bowling Total Expenses,All Track Combined Men's Team Expenses,All Track Combined Women's Team Expenses,All Track Combined Coed Team Expenses,All Track Combined Total Expenses,Diving Men's Team Expenses,Diving Women's Team Expenses,Diving Coed Team Expenses,Diving Total Expenses,Equestrian Men's Team Expenses,Equestrian Women's Team Expenses,Equestrian Coed Team Expenses,Equestrian Total Expenses,Fencing Men's Team Expenses,Fencing Women's Team Expenses,Fencing Coed Team Expenses,Fencing Total Expenses,Field Hockey Men's Team Expenses,Field Hockey Women's Team Expenses,Field Hockey Coed Team Expenses,Field Hockey Total Expenses,Football Men's Team Expenses,Football Women's Team Expenses,Football Coed Team Expenses,Football Total Expenses,Golf Men's Team Expenses,Golf Women's Team Expenses,Golf Coed Team Expenses,Golf Total Expenses,Gymnastics Men's Team Expenses,Gymnastics Women's Team Expenses,Gymnastics Coed Team Expenses,Gymnastics Total Expenses,Ice Hockey Men's Team Expenses,Ice Hockey Women's Team Expenses,Ice Hockey Coed Team Expenses,Ice Hockey Total Expenses,Lacrosse Men's Team Expenses,Lacrosse Women's Team Expenses,Lacrosse Coed Team Expenses,Lacrosse Total Expenses,Rifle Men's Team Expenses,Rifle Women's Team Expenses,Rifle Coed Team Expenses,Rifle Total Expenses,Rodeo Men's Team Expenses,Rodeo Women's Team Expenses,Rodeo Coed Team Expenses,Rodeo Total Expenses,Rowing Men's Team Expenses,Rowing Women's Team Expenses,Rowing Coed Team Expenses,Rowing Total Expenses,Sailing Men's Team Expenses,Sailing Women's Team Expenses,Sailing Coed Team Expenses,Sailing Total Expenses,Skiing Men's Team Expenses,Skiing Women's Team Expenses,Skiing Coed Team Expenses,Skiing Total Expenses,Soccer Men's Team Expenses,Soccer Women's Team Expenses,Soccer Coed Team Expenses,Soccer Total Expenses,Softball Men's Team Expenses,Softball Women's Team Expenses,Softball Coed Team Expenses,Softball Total Expenses,Squash Men's Team Expenses,Squash Women's Team Expenses,Squash Coed Team Expenses,Squash Total Expenses,Swimming and Diving Men's Team Expenses,Swimming and Diving Women's Team Expenses,Swimming and Diving Coed Team Expenses,Swimming and Diving Total Expenses,Swimming Men's Team Expenses,Swimming Women's Team Expenses,Swimming Coed Team Expenses,Swimming Total Expenses,Synchronized Swimming Men's Team Expenses,Synchronized Swimming Women's Team Expenses,Synchronized Swimming Coed Team Expenses,Synchronized Swimming Total Expenses,Table Tennis Men's Team Expenses,Table Tennis Women's Team Expenses,Table Tennis Coed Team Expenses,Table Tennis Total Expenses,Team Handball Men's Team Expenses,Team Handball Women's Team Expenses,Team Handball Coed Team Expenses,Team Handball Total Expenses,Tennis Men's Team Expenses,Tennis Women's Team Expenses,Tennis Coed Team Expenses,Tennis Total Expenses,Track and Field Indoor Men's Team Expenses,Track and Field Indoor Women's Team Expenses,Track and Field Indoor Coed Team Expenses,Track and Field Indoor Total Expenses,Track and Field Outdoor Men's Team Expenses,Track and Field Outdoor Women's Team Expenses,Track and Field Outdoor Coed Team Expenses,Track and Field Outdoor Total Expenses,Track and Field X Country Men's Team Expenses,Track and Field X Country Women's Team Expenses,Track and Field X Country Coed Team Expenses,Track and Field X Country Total Expenses,Volleyball Men's Team Expenses,Volleyball Women's Team Expenses,Volleyball Coed Team Expenses,Volleyball Total Expenses,Water Polo Men's Team Expenses,Water Polo Women's Team Expenses,Water Polo Coed Team Expenses,Water Polo Total Expenses,Weight Lifting Men's Team Expenses,Weight Lifting Women's Team Expenses,Weight Lifting Coed Team Expenses,Weight Lifting Total Expenses,Wrestling Men's Team Expenses,Wrestling Women's Team Expenses,Wrestling Coed Team Expenses,Wrestling Total Expenses,Other Sports Men's Team Expenses,Other Sports Women's Team Expenses,Other Sports Coed Team Expenses,Other Sports Total Expenses,Total Men's Team Expenses,Total Women's Team Expenses,Total Coed Team Expenses,Not Allocated by Gender/Sport Expenses,Grand Total Expenses
2010,163286,University of Maryland-College Park,MD,NCAA Division I-A,,1,NCAA,13098,11651,24749,,,,,,,,,937604,,,937604,6062659,2595713,,8658372,,,,,,,,,544678,781685,,1326363,,,,,,,,,,,,,,791340,,791340,11689128,,,11689128,303818,348066,,651884,,623119,,623119,,,,,1110224,795018,,1905242,,,,,,,,,,,,,,,,,,,,,1092627,814677,,1907304,,737994,,737994,,,,,742903,858926,,1601829,,,,,,,,,,,,,,,,,459819,479917,,939736,,,,,,,,,,,,,,746367,,746367,,552281,,552281,,,,,705400,,,705400,,,,,23648860,10125103,,23727344,57501307
2010,170976,University of Michigan-Ann Arbor,MI,NCAA Division I-A,,1,NCAA,13255,12841,26096,,,,,,,,,1625878,,,1625878,5102129,2354163,,7456292,,,,,,,,,1252667,1660666,,2913333,,,,,,,,,,,,,,1225492,,1225492,23552233,,,23552233,523342,542156,,1065498,842056,1408441,,2250497,3666428,,,3666428,,,,,,,,,,,,,,1883141,,1883141,,,,,,,,,1008993,1258603,,2267596,,1503510,,1503510,,,,,1185853,1288388,,2474241,,,,,,,,,,,,,,,,,666881,898853,,1565734,,,,,,,,,,,,,,1390866,,1390866,,799462,,799462,,,,,1038690,,,1038690,,,,,40465150,16213741,,39158100,95836991
2010,174066,University of Minnesota-Twin Cities,MN,NCAA Division I-A,,1,NCAA,13528,14683,28211,,,,,,,,,1308039,,,1308039,5549650,2692015,,8241665,,,,,,,,,1189857,1248977,,2438834,,,,,,,,,,,,,,,,,16985182,,,16985182,357205,344218,,701423,577408,726462,,1303870,1976633,1169273,,3145906,,,,,,,,,,,,,,1061860,,1061860,,,,,,,,,,811162,,811162,,885442,,885442,,,,,758638,877494,,1636132,,,,,,,,,,,,,,,,,488162,475213,,963375,,,,,,,,,,,,,,1195861,,1195861,,,,,,,,,969064,,,969064,,,,,30159838,11487977,,37276868,78924683
2010,181464,University of Nebraska-Lincoln,NE,NCAA Division I-A,,1,NCAA,9774,8355,18129,,,,,,,,,1931659,,,1931659,4342937,2984157,,7327094,,,,,,600138,,600138,1668220,1668220,,3336440,,,,,,,,,,,,,,,,,20147302,,,20147302,344921,453456,,798377,568561,1068990,,1637551,,,,,,,,,,279840,,279840,,,,,,,,,,,,,,,,,,1198635,,1198635,,1191375,,1191375,,,,,,1085771,,1085771,,,,,,,,,,,,,,,,,556294,661392,,1217686,,,,,,,,,,,,,,2037670,,2037670,,,,,,,,,1005529,,,1005529,,,,,30565423,13229644,,34714081,78509148
2010,240444,University of Wisconsin-Madison,WI,NCAA Division I-A,,1,NCAA,13259,14115,27374,,,,,,,,,,,,,6394547,3486137,,9880684,,,,,,,,,1648335,1855924,,3504259,,,,,,,,,,,,,,,,,23662925,,,23662925,523694,553983,,1077677,,,,,3975306,2897906,,6873212,,,,,,,,,,,,,974164,2335696,,3309860,,,,,,,,,1137215,1213799,,2351014,,1075884,,1075884,,,,,1206219,1421144,,2627363,,,,,,,,,,,,,,,,,496871,640882,,1137753,,,,,,,,,,,,,,1451542,,1451542,,,,,,,,,1009888,,,1009888,,,,,41029164,16932897,,34977284,92939345
2011,151351,Indiana University-Bloomington,IN,NCAA Division I-A,,1,NCAA,15298,15712,31010,,,,,,,,,1253425,,,1253425,9264091,2732858,,11996949,,,,,,,,,1216087,1545851,,2761938,,,,,,,,,,,,,,976999,,976999,15995206,,,15995206,393188,451844,,845032,,,,,,,,,,,,,,,,,,,,,,1102724,,1102724,,,,,,,,,1140552,1099944,,2240496,,1105719,,1105719,,,,,1300622,1377251,,2677873,,,,,,,,,,,,,,,,,543421,770481,,1313902,,,,,,,,,,,,,,1414955,,1414955,,698389,,698389,,,,,732951,,,732951,,,,,31839543,13277015,,21717642,66834200
2011,171100,Michigan State University,MI,NCAA Division I-A,,1,NCAA,16036,16980,33016,,,,,,,,,1341609,,,1341609,9837886,3503228,,13341114,,,,,,,,,962379,1304200,,2266579,,,,,,,,,,,,,,1018937,,1018937,19079552,,,19079552,487738,770453,,1258191,,1024003,,1024003,3051506,,,3051506,,,,,,,,,,,,,,1600570,,1600570,,,,,,,,,925882,1021043,,1946925,,1238696,,1238696,,,,,656702,862024,,1518726,,,,,,,,,,,,,,,,,444166,524673,,968839,,,,,,,,,,,,,,1715381,,1715381,,,,,,,,,867609,,,867609,,,,,37655029,14583208,,20935024,73173261
2011,147767,Northwestern University,IL,NCAA Division I-A,,1,NCAA,4071,4318,8389,,,,,,,,,1102571,,,1102571,4960576,2805347,,7765923,,,,,,,,,,,,,,,,,,,,,,645861,,645861,,1066000,,1066000,20148403,,,20148403,673146,717997,,1391143,,,,,,,,,,1469702,,1469702,,,,,,,,,,,,,,,,,,,,,840007,1437533,,2277540,,1365285,,1365285,,,,,817293,1123451,,1940744,,,,,,,,,,,,,,,,,535891,852852,,1388743,,,,,,,,,,586284,,586284,,1308832,,1308832,,,,,,,,,956328,,,956328,,,,,30034215,13379144,,17774332,61187691
2011,204796,Ohio State University-Main Campus,OH,NCAA Division I-A,,1,NCAA,20498,18555,39053,,,,,,,,,1777336,,,1777336,5956288,3729147,,9685435,,,,,,,,,1301229,1549190,,2850419,354373,368261,,722634,,,,,497766,536116,,1033882,,906999,,906999,34026871,,,34026871,540564,607877,,1148441,931874,1296767,,2228641,2735781,1580050,,4315831,1635901,1106661,,2742562,,,286831,286831,,,,,,1989497,,1989497,,,,,,,,,979819,1178613,,2158432,,1183290,,1183290,,,,,,,,,1420709,1564311,,2985020,,1169906,,1169906,,,,,,,,,953146,979583,,1932729,,,,,,,,,,,,,821894,1531149,,2353043,,,,,,,,,1504241,,,1504241,,,225536,225536,55437792,21277417,512367,39173367,116400943
2011,243780,Purdue University-Main Campus,IN,NCAA Division I-A,,1,NCAA,17468,12511,29979,,,,,,,,,1042506,,,1042506,6212931,3074031,,9286962,,,,,,,,,893932,1018234,,1912166,,,,,,,,,,,,,,,,,13877977,,,13877977,437282,556499,,993781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1188609,,1188609,,1016712,,1016712,,,,,998237,1096401,,2094638,,,,,,,,,,,,,,,,,541724,794749,,1336473,,,,,,,,,,,,,,1564710,,1564710,,,,,,,,,787790,,,787790,,,,,24792379,10309945,,32798955,67901279
2011,186380,Rutgers University-New Brunswick,NJ,NCAA Division I-A,,1,NCAA,15278,14384,29662,,,,,,,,,989956,,,989956,4366444,3923045,,8289489,,,,,,,,,663066,956093,,1619159,,,,,,,,,,,,,,658923,,658923,21314486,,,21314486,206773,275482,,482255,,827539,,827539,,,,,1044306,659870,,1704176,,,,,,,,,,628200,,628200,,,,,,,,,788703,1038620,,1827323,,861482,,861482,,,,,,979726,,979726,,,,,,,,,,,,,,,,,,433845,,433845,,,,,,,,,,,,,,797528,,797528,,,,,,,,,646475,,,646475,,,,,30020209,12040353,,15419742,57480304
2011,145637,University of Illinois at Urbana-Champaign,IL,NCAA Division I-A,,1,NCAA,16863,14067,30930,,,,,,,,,1077982,,,1077982,6584190,2686549,,9270739,,,,,,,,,872057,1327528,,2199585,,,,,,,,,,,,,,,,,16109633,,,16109633,674309,446673,,1120982,648912,983649,,1632561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1002254,,1002254,,1090934,,1090934,,,,,,894008,,894008,,,,,,,,,,,,,,,,,587704,631403,,1219107,,,,,,,,,,,,,,1461024,,1461024,,,,,,,,,984832,,,984832,,,,,27539619,10524022,,24797924,62861565
2011,153658,University of Iowa,IA,NCAA Division I-A,,1,NCAA,9282,9876,19158,,,,,,,,,1186336,,,1186336,6243668,3932286,,10175954,,,,,,,,,1160148,1269559,,2429707,,,,,,,,,,,,,,1039918,,1039918,21607187,,,21607187,628109,485749,,1113858,654168,1182596,,1836764,,,,,,,,,,,,,,,,,,1269250,,1269250,,,,,,,,,,1054971,,1054971,,1069222,,1069222,,,,,974162,1102905,,2077067,,,,,,,,,,,,,,,,,539016,575105,,1114121,,,,,,,,,,,,,,1308518,,1308518,,,,,,,,,1973623,,,1973623,,,,,34966417,14290079,,29874062,79130558
2011,163286,University of Maryland-College Park,MD,NCAA Division I-A,,1,NCAA,12973,11617,24590,,,,,,,,,1018396,,,1018396,6334927,2906034,,9240961,,,,,,,,,586275,874101,,1460376,,,,,,,,,,,,,,854595,,854595,13765146,,,13765146,327385,379169,,706554,,677923,,677923,,,,,1298538,877844,,2176382,,,,,,,,,,,,,,,,,,,,,1073420,773075,,1846495,,814697,,814697,,,,,812535,989348,,1801883,,,,,,,,,,,,,,,,,473973,402154,,876127,,,,,,,,,,,,,,777070,,777070,,509135,,509135,,,,,791182,,,791182,,,,,26481777,10835145,,24619452,61936374
2011,170976,University of Michigan-Ann Arbor,MI,NCAA Division I-A,,1,NCAA,13441,13019,26460,,,,,,,,,1804600,,,1804600,5933437,2898815,,8832252,,,,,,,,,1464525,1749956,,3214481,,,,,,,,,,,,,,1263603,,1263603,23640337,,,23640337,547050,691464,,1238514,869654,1357462,,2227116,2984366,,,2984366,1147121,,,1147121,,,,,,,,,,1951681,,1951681,,,,,,,,,1193750,1354130,,2547880,,1611488,,1611488,,,,,1209509,1314059,,2523568,,,,,,,,,,,,,,,,,771104,998343,,1769447,,,,,,,,,,,,,,1542794,,1542794,,901590,,901590,,,,,1146498,,,1146498,,,,,42711951,17635385,,40625902,100973238
2011,174066,University of Minnesota-Twin Cities,MN,NCAA Division I-A,,1,NCAA,13697,14530,28227,,,,,,,,,1210651,,,1210651,5071500,2525258,,7596758,,,,,,,,,1149929,1262936,,2412865,,,,,,,,,,,,,,,,,16177355,,,16177355,414312,440257,,854569,515562,646909,,1162471,2194858,1102101,,3296959,,,,,,,,,,,,,,1126933,,1126933,,,,,,,,,,767782,,767782,,826924,,826924,,,,,763313,822017,,1585330,,,,,,,,,,,,,,,,,449104,456277,,905381,,,,,,,,,,,,,,1016543,,1016543,,,,,,,,,906815,,,906815,,,,,28853399,10993937,,43772120,83619456
2011,181464,University of Nebraska-Lincoln,NE,NCAA Division I-A,,1,NCAA,9677,8362,18039,,,,,,,,,2142393,,,2142393,8361586,3311810,,11673396,,,,,,509972,,509972,1753518,1905178,,3658696,,,,,,,,,,,,,,,,,18649947,,,18649947,485358,503486,,988844,645034,1082350,,1727384,,,,,,,,,,294471,,294471,,,,,,,,,,,,,,,,,,1246683,,1246683,,1170453,,1170453,,,,,,1115102,,1115102,,,,,,,,,,,,,,,,,581871,804643,,1386514,,,,,,,,,,,,,,1959143,,1959143,,,,,,,,,1149615,,,1149615,,,,,33769322,13903291,,28705909,76378522
2011,240444,University of Wisconsin-Madison,WI,NCAA Division I-A,,1,NCAA,13282,14193,27475,,,,,,,,,,,,,6839111,3280276,,10119387,,,,,,,,,1842872,2015747,,3858619,,,,,,,,,,,,,,,,,24231297,,,24231297,584835,655561,,1240396,,,,,5541827,4764709,,10306536,,,,,,,,,,,,,1076501,2505453,,3581954,,,,,,,,,1230173,1305852,,2536025,,1251221,,1251221,,,,,1444481,1668052,,3112533,,,,,,,,,,,,,,,,,519963,584198,,1104161,,,,,,,,,,,,,,1495207,,1495207,,,,,,,,,975401,,,975401,,,,,44286461,19526276,,36149767,99962504
2012,151351,Indiana University-Bloomington,IN,NCAA Division I-A,,1,NCAA,15127,15718,30845,,,,,,,,,1557324,,,1557324,10219195,2657346,,12876541,,,,,,,,,1384879,1458684,,2843563,,,,,,,,,,,,,,990914,,990914,15901109,,,15901109,455706,601961,,1057667,,,,,,,,,,,,,,,,,,,,,,1142480,,1142480,,,,,,,,,1275357,1153729,,2429086,,1210154,,1210154,,,,,1329119,1465199,,2794318,,,,,,,,,,,,,,,,,639046,832652,,1471698,,,,,,,,,,,,,,1484364,,1484364,,639855,,639855,,,,,753691,,,753691,,,,,33515426,13637338,,22599322,69752086
2012,171100,Michigan State University,MI,NCAA Division I-A,,1,NCAA,16749,17153,33902,,,,,,,,,1365808,,,1365808,9451845,3248120,,12699965,,,,,,,,,955036,1288212,,2243248,,,,,,,,,,,,,,1075370,,1075370,20624183,,,20624183,519055,727867,,1246922,,1075884,,1075884,2942081,,,2942081,,,,,,,,,,,,,,1482391,,1482391,,,,,,,,,1056465,1055411,,2111876,,1259236,,1259236,,,,,692544,915657,,1608201,,,,,,,,,,,,,,,,,555328,610694,,1166022,,,,,,,,,,,,,,1769284,,1769284,,,,,,,,,756238,,,756238,,,,,38918583,14508126,,23467425,76894134
2012,147767,Northwestern University,IL,NCAA Division I-A,,1,NCAA,4166,4336,8502,,,,,,,,,1131996,,,1131996,5963359,2810389,,8773748,,,,,,,,,,,,,,,,,,,,,,678617,,678617,,1149373,,1149373,21722796,,,21722796,746618,759649,,1506267,,,,,,,,,,1533419,,1533419,,,,,,,,,,,,,,,,,,,,,947235,1304433,,2251668,,1485526,,1485526,,,,,798769,1212315,,2011084,,,,,,,,,,,,,,,,,573990,1018290,,1592280,,,,,,,,,,596180,,596180,,1359387,,1359387,,,,,,,,,979397,,,979397,,,,,32864160,13907578,,19642156,66413894
2012,204796,Ohio State University-Main Campus,OH,NCAA Division I-A,,1,NCAA,20275,18433,38708,,,,,,,,,1735673,,,1735673,5929891,5049957,,10979848,,,,,,,,,1178783,1363250,,2542033,360277,318353,,678630,,,,,549655,510444,,1060099,,1008923,,1008923,22984985,,,22984985,562009,566387,,1128396,968281,1492529,,2460810,2145331,1571870,,3717201,2084545,1198697,,3283242,,,319511,319511,,,,,,1432836,,1432836,,,,,,,,,1021046,1338518,,2359564,,1372406,,1372406,,,,,,,,,1142988,1269579,,2412567,,916881,,916881,,,,,,,,,1008998,964140,,1973138,,,,,,,,,,,,,904761,1586334,,2491095,,,,,,,,,1647027,,,1647027,,,267744,267744,44224250,21961104,587255,55844342,122616951
2012,243780,Purdue University-Main Campus,IN,NCAA Division I-A,,1,NCAA,17087,12246,29333,,,,,,,,,1307694,,,1307694,6321923,3241547,,9563470,,,,,,,,,1146326,1326556,,2472882,,,,,,,,,,,,,,,,,17656933,,,17656933,478039,580855,,1058894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1348267,,1348267,,1031057,,1031057,,,,,,,,,988093,1083491,,2071584,,,,,,,,,,,,,541354,745801,,1287155,,,,,,,,,,,,,,1717929,,1717929,,,,,,,,,748937,,,748937,,,,,29189299,11075503,,34216448,74481250
2012,186380,Rutgers University-New Brunswick,NJ,NCAA Division I-A,,1,NCAA,15375,14553,29928,,,,,,,,,1047924,,,1047924,4663032,4035221,,8698253,,,,,,,,,687039,1018993,,1706032,,,,,,,,,,,,,,653445,,653445,19522057,,,19522057,234055,262065,,496120,,740746,,740746,,,,,791345,779148,,1570493,,,,,,,,,,655514,,655514,,,,,,,,,843554,1123804,,1967358,,841502,,841502,,,,,,956393,,956393,,,,,,,,,,,,,,,,,,438654,,438654,,,,,,,,,,,,,,881892,,881892,,,,,,,,,670851,,,670851,,,,,28459857,12387377,,31004185,71851419
2012,145637,University of Illinois at Urbana-Champaign,IL,NCAA Division I-A,,1,NCAA,16966,13764,30730,,,,,,,,,1222919,,,1222919,8153609,3112997,,11266606,,,,,,,,,1121995,1567068,,2689063,,,,,,,,,,,,,,,,,16551097,,,16551097,830116,506764,,1336880,737888,969903,,1707791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1090032,,1090032,,1122993,,1122993,,,,,,962747,,962747,,,,,,,,,,,,,,,,,810040,866536,,1676576,,,,,,,,,,,,,,1512293,,1512293,,,,,,,,,1055936,,,1055936,,,,,30483600,11711333,,23124438,65319371
2012,153658,University of Iowa,IA,NCAA Division I-A,,1,NCAA,9419,10030,19449,,,,,,,,,1197121,,,1197121,6299736,3828302,,10128038,,,,,,,,,1245097,1389641,,2634738,,,,,,,,,,,,,,1207272,,1207272,21497369,,,21497369,639259,538756,,1178015,714374,1047063,,1761437,,,,,,,,,,,,,,,,,,1545339,,1545339,,,,,,,,,,1045706,,1045706,,1148813,,1148813,,,,,1026002,1157146,,2183148,,,,,,,,,,,,,,,,,545542,610157,,1155699,,,,,,,,,,,,,,1343886,,1343886,,,,,,,,,1652195,,,1652195,,,,,34816695,14862081,,27160362,76839138
2012,163286,University of Maryland-College Park,MD,NCAA Division I-A,,1,NCAA,12838,11526,24364,,,,,,,,,998901,,,998901,6463690,3295139,,9758829,,,,,,,,,,851252,,851252,,,,,,,,,,,,,,857090,,857090,11172381,,,11172381,320364,365271,,685635,,712320,,712320,,,,,1165940,921270,,2087210,,,,,,,,,,,,,,,,,,,,,1314637,937424,,2252061,,811196,,811196,,,,,,,,,,,,,,,,,,,,,,,,,,394049,,394049,,,,,418214,,,418214,,,,,,844465,,844465,,,,,,,,,811829,,,811829,,,,,22665956,9989476,,25105978,57761410
2012,170976,University of Michigan-Ann Arbor,MI,NCAA Division I-A,,1,NCAA,13745,13209,26954,,,,,,,,,2190623,,,2190623,6488836,3171595,,9660431,,,,,,,,,1530279,1867920,,3398199,,,,,,,,,,,,,,1332123,,1332123,23061374,,,23061374,562163,698307,,1260470,937498,1595390,,2532888,3086799,,,3086799,1709923,,,1709923,,,,,,,,,,2171364,,2171364,,,,,,,,,1176703,1651739,,2828442,,1769859,,1769859,,,,,1651309,1595350,,3246659,,,,,,,,,,,,,,,,,810825,921116,,1731941,,,,,,,,,,,,,,1626854,,1626854,,885803,,885803,,,,,1114298,,,1114298,,,,,44320630,19287420,,47755131,111363181
2012,174066,University of Minnesota-Twin Cities,MN,NCAA Division I-A,,1,NCAA,13772,14291,28063,,,,,,,,,1044203,,,1044203,6571925,2579637,,9151562,,,,,,,,,1121999,1234951,,2356950,,,,,,,,,,,,,,,,,20839079,,,20839079,411291,445695,,856986,511470,748449,,1259919,2313472,1333148,,3646620,,,,,,,,,,,,,,1114820,,1114820,,,,,,,,,,829988,,829988,,902943,,902943,,,,,797018,941547,,1738565,,,,,,,,,,,,,,,,,446465,518954,,965419,,,,,,,,,,,,,,1315534,,1315534,,,,,,,,,944870,,,944870,,,,,35001792,11965666,,49460174,96427632
2012,181464,University of Nebraska-Lincoln,NE,NCAA Division I-A,,1,NCAA,9604,8162,17766,,,,,,,,,1875354,,,1875354,5311622,3335523,,8647145,,78743,,78743,,516154,,516154,1978150,1898661,,3876811,,,,,,,,,,,,,,,,,21359309,,,21359309,492061,478979,,971040,705582,1140307,,1845889,,,,,,,,,,344041,,344041,,,,,,,,,,,,,,,,,,1252146,,1252146,,1532609,,1532609,,,,,,1194907,,1194907,,,,,,,,,,,,,,,,,593954,732733,,1326687,,,,,,,,,,,,,,1976224,,1976224,,,,,,,,,1156542,,,1156542,,,,,33472574,14481027,,33010895,80964496
2012,240444,University of Wisconsin-Madison,WI,NCAA Division I-A,,1,NCAA,13449,14443,27892,,,,,,,,,,,,,6520779,3004986,,9525765,,,,,,,,,2851530,3043775,,5895305,,,,,,,,,,,,,,,,,31811280,,,31811280,1740307,1853006,,3593313,,,,,12377985,11407985,,23785970,,,,,,,,,,,,,1169442,2800666,,3970108,,,,,,,,,2181398,2257677,,4439075,,4690767,,4690767,,,,,3117217,3182227,,6299444,,,,,,,,,,,,,,,,,541267,729300,,1270567,,,,,,,,,,,,,,1923045,,1923045,,,,,,,,,1038987,,,1038987,,,,,63350192,34893434,,45640565,143884191
2013,151351,Indiana University-Bloomington,IN,NCAA Division I-A,,1,NCAA,15352,15558,30910,,,,,,,,,2496566,,,2496566,10856739,3076345,,13933084,,,,,,,,,1334489,1536010,,2870499,,,,,,,,,,,,,,1022712,,1022712,17652439,,,17652439,551519,695969,,1247488,,,,,,,,,,,,,,,,,,,,,,1320097,,1320097,,,,,,,,,1369817,1304610,,2674427,,1284927,,1284927,,,,,1299543,1448324,,2747867,,,,,,,,,,,,,,,,,614993,822921,,1437914,,,,,,,,,,,,,,1467810,,1467810,,724231,,724231,,,,,811734,,,811734,,,,,36987839,14703956,,25304532,76996327
2013,171100,Michigan State University,MI,NCAA Division I-A,,1,NCAA,17111,17465,34576,,,,,,,,,1424936,,,1424936,9878240,3679055,,13557295,,,,,,,,,968305,1416664,,2384969,,,,,,,,,,,,,,1138588,,1138588,26678123,,,26678123,607411,841450,,1448861,,1042084,,1042084,3383805,,,3383805,,,,,,,,,,,,,,1607128,,1607128,,,,,,,,,1096048,1090340,,2186388,,1246958,,1246958,,,,,745099,945398,,1690497,,,,,,,,,,,,,,,,,563406,742872,,1306278,,,,,,,,,,,,,,1849312,,1849312,,,,,,,,,780944,,,780944,,,,,46126317,15599849,,24859989,86586155
2013,147767,Northwestern University,IL,NCAA Division I-A,,1,NCAA,4146,4312,8458,,,,,,,,,1196513,,,1196513,5753222,3188229,,8941451,,,,,,,,,,,,,,,,,,,,,,671017,,671017,,1231274,,1231274,22642960,,,22642960,789069,866905,,1655974,,,,,,,,,,1813140,,1813140,,,,,,,,,,,,,,,,,,,,,934131,1317300,,2251431,,1437183,,1437183,,,,,814726,1246560,,2061286,,,,,,,,,,,,,,,,,623911,1023052,,1646963,,,,,,,,,,669355,,669355,,1389268,,1389268,,,,,,,,,1121115,,,1121115,,,,,33875647,14853283,,19530830,68259760
2013,204796,Ohio State University-Main Campus,OH,NCAA Division I-A,,1,NCAA,20920,18957,39877,,,,,,,,,2013854,,,2013854,6041361,3264345,,9305706,,,,,,,,,1278536,1432316,,2710852,363349,282612,,645961,,,,,575525,544255,,1119780,,1016969,,1016969,23381516,,,23381516,570551,672500,,1243051,978608,1453924,,2432532,2411121,1745897,,4157018,2033517,1176858,,3210375,,,325695,325695,,,,,,1767924,,1767924,,,,,,,,,981971,1378248,,2360219,,1328566,,1328566,,,,,,,,,1284464,1301799,,2586263,,897536,,897536,,,,,,,,,1025291,983227,,2008518,,,,,,,,,,,,,914752,1781497,,2696249,,,,,,,,,1762368,,,1762368,,,275338,275338,45616784,21028473,601033,52822105,120068395
2013,243780,Purdue University-Main Campus,IN,NCAA Division I-A,,1,NCAA,16562,12053,28615,,,,,,,,,1184213,,,1184213,6385633,3073550,,9459183,,,,,,,,,1301052,1524946,,2825998,,,,,,,,,,,,,,,,,15328708,,,15328708,585258,610101,,1195359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2349861,,2349861,,1159958,,1159958,,,,,,,,,1166794,1199444,,2366238,,,,,,,,,,,,,613768,805488,,1419256,,,,,,,,,,,,,,1673900,,1673900,,,,,,,,,838917,,,838917,,,,,27404343,12397248,,34663849,74465440
2013,186380,Rutgers University-New Brunswick,NJ,NCAA Division I-A,,1,NCAA,15908,15722,31630,,,,,,,,,1217000,,,1217000,4663303,3689918,,8353221,,,,,,,,,814341,1073496,,1887837,,,,,,,,,,,,,,764728,,764728,19218208,,,19218208,273595,337503,,611098,,929438,,929438,,,,,1033291,860427,,1893718,,,,,,,,,,914624,,914624,,,,,,,,,1145779,1187125,,2332904,,956869,,956869,,,,,,1046024,,1046024,,,,,,,,,,,,,,,,,,497352,,497352,,,,,,,,,,,,,,952332,,952332,,,,,,,,,725831,,,725831,,,,,29091348,13209836,,27832776,70133960
